title,current_price,former_price,all_items_solds,brand_category,all_seller_info
Predator Helios Neo 18 Gaming Laptop PHN18-71 Black #nb,£206.38,,,Very Good - Refurbished,acer_store_uk (160) 100%
New listingASUS Zenbook 15 OLED UM3504DA Ryzen 7 7735U 2.8K 16GB 512GB,£199.79,,,Pre-owned,conno_jon (189) 100%
New listingLenovo ThinkPad L390 Laptop Windows 11 13 FHD Intel i5 8265U 8GB 256GB SSD USB C,£299.00,,,Pre-owned,"bluecybercow (12,961) 99.8%"
"HP EliteBook 840 G6 Notebook, Intel Core i5 1.6 GHz, 16 GB RAM, 512 GB SSD, Used",£200.00,,,Good - Refurbished,andyleroo (165) 100%
"New listingDell Latitude 7420 - i7 1185G7, 32GB RAM, 512GB SSD 14 Inch",£84.99,,,Parts only,deltatech20 (132) 100%
E CAFE Laptop,£74.99,,,Parts only,carrot90 (884) 100%
"New listingLenovo T480 Laptop Core i5-8350U 16GB RAM 256GB  W 11 Pro 14"" Laptop 30D W",£35.00,,,Pre-owned,"techsel1 (2,783) 99.9%"
"New listingHP - 17-cn0504sa 17.3"" Laptop - Intel® CoreTM i5, 512 GB SSD, Black",£129.99,,,Pre-owned,nondita.ray (14) 100%
Acer Aspire 5 Laptop A515-57 Grey,£259.99,,,Pre-owned,acer_store_uk (160) 100%
Dell Latitude 5400 Core i5-8365U 16GB Ram 256GB SSD FHD Windows 11 Laptop,£90.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
Dell Precision 7510 Xeon E3-1535M V5 16GB 512GB NVIDIA Quadro M1000M Laptop,£189.95,,,Good - Refurbished,"newandusedlaptops4u (77,263) 99.6%"
HP ZBook 15u G3 Workstation i7-6500U 2.50GHz 32GB 512GB AMD Radeon R7 Laptop,£124.99,,,Brand new,"newandusedlaptops4u (77,263) 99.6%"
"New listingAsus Laptop Vivobook 15 Core i3 15.6"" 8GB RAM 512GB SSD Silver",£89.99to£149.98,,,Pre-owned,"electrical-deals (72,882) 98.6%"
ASUS TUF Gaming A15 Laptop AMD Ryzen 5 7535HS 16GB 512GB SSD 15.6 inch W11 Home,£15.00,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
GAMING TOSHIBA Z50-C i7-6500U 16GB RAM 960GB SSD GEFORCE 930M 15.6 FHD  95% BAT.,£100.00,,,Good - Refurbished,"koremking (3,536) 99.1%"
"HP 15s-fq4577sa 15.6"" FHD Laptop Intel Core i7 8GB RAM 512GB Storage Silver",£469.97,,,Brand New,"tekshop_uk (124,829) 100%"
Lenovo ThinkPad X395 AMD Ryzen 7 Pro 3700U 16GB Ram 256GB SSD FHD Vega 10 Laptop,£109.99,,,Brand New,"newandusedlaptops4u (77,263) 99.6%"
"LENOVO IdeaPad 3i 17.3"" Laptop -128GB SSD, Blue - REFURB-C",£155.00,,,Very Good - Refurbished,"currys_clearance (75,441) 97.8%"
"CHEAP Dell Latitude 15.6"" Laptop - Core i5 - 8Gb 16GB Upto 500Gb SSD Webcam HDMI",£450.00,,,Very Good - Refurbished,"laptopsonlinedirect (7,409) 100%"
"Getac Rugged Toughbook  Laptop Touch Core i7, 512GB SSD, Serial, Windows 10",£149.99,,,Very Good - Refurbished,"birmingham-av (11,761) 98.8%"
"New listingAcer Aspire ES1-531-C8DA 15.6"" (1TB, Intel Celeron, Notebook - Black",£109.99,,,Very Good - Refurbished,natbl_7907 (6) 100%
Dell Fast 2.50Ghz 128GB SSD Laptop Office HDMI Webcam BACKLIT Windows11 16GB USB,£54.99,,,Pre-owned,de11_laptops_uk (665) 100%
Ergo Toughbook S15H Hardcase Pro 781 Core i3 4th Gen 4gb RAM PARTS/- BIOS LOCKED,£274.85,,,Brand new,"think_tech_it (1,266) 100%"
New listingLenovo ThinkPad X1 Carbon Laptop Replacement LCD Display Screen Assembly,£49.99,,,Opened – never used,"pro-avit.london (63,128) 99.6%"
"HP EliteBook 840 G3 laptop i5 6th Gen Turbo3.0GHz 16GB 256GB SSD 14"" NEW BATTERY",£0.99,,,Pre-owned,"snatch-ach (18,740) 98.4%"
"New listingDELL 7390 INTEL I7 vPro 8th gen  WINDOWS 11 LAPTOP 13"" FHD 16GB RAM 500GB  USB C",£180.00,,,Pre-owned,i4repair (240) 100%
"Lenovo Chromebook 500e 11.6"" 2nd Gen Intel Celeron 4100 4GB 32GB Touch 2in1 A+",£239.99,,,Pre-owned,"cosmac (14,215) 98.9%"
New listingAcer Chromebook 14 CB3-431 32GB N16P1 Excellent Working Order Ideal Web Browsing,£250.00,,,Parts only,"lamby_pie (2,507) 100%"
New listingLG Gram 17z90p,£105.00,,,Very Good - Refurbished,oliverhj (474) 100%
HP 17-cp2005na Laptop - Ryzen™ 3,£118.24to£176.61,,,Brand new,"hpstoreuk (28,391) 99.1%"
"15.6"" Laptop - 16GB RAM 512GB SSD PC Laptop, Quad-Core N95 Processor up to 3.1Gh",£79.99,,,Brand new,ogianstore (369) 98.3%
laptop lenovo windows 10,£199.95to£329.95,,,Very Good - Refurbished,pretze-72 (0) 0%
"Dell XPS 13 9380 FHD 13.3"" i5-8265U 8GB RAM 256GB NVMe Win 11 Pro (VG)",£67.99,,,Very Good - Refurbished,rich9124 (192) 100%
Lenovo Thinkpad X240 Core i5 Turbo 2.9Ghz 8GB Ram 2TB SSD Windows 10 Laptops,£314.99,,,Very Good - Refurbished,"snatch-ach (18,740) 98.4%"
ASUS Chromebook Laptop Pentium Silver N6000 4GB 128GB eMMC 17.3 in FHD Chrome OS,$20.00,,,Excellent - Refurbished,"laptopoutletdirect (114,724) 98.7%"
"Dell Latitude 5400 FHD i5-8365U 16GB RAM 256GB SSD Win 11 USB C,3.0 HDMI Grade B",$20.00,,,Brand new,"invicto-tech (15,294) 100%"
"Lenovo Thinkpad L390 Laptop, 13.3 FHD Touchscreen, i5-8365U, 16GB RAM, 256GB SSD",£219.99,,,Pre-owned,"the-tech-saver (8,544) 100%"
"New listingDell Latitude 5490 Core i5-8350U 1.7GHz 8GB 256GB SSD 14.1"" Win 11 S14-5",£89.99,,,Brand new,"cwl-uk1 (14,649) 99.3%"
Windows 7 Laptop Office Ready 250GB HDD 3GB Ram Wifi webcam ready,£249.00,,,Very Good - Refurbished,its.bargain (187) 100%
Google Crome Book,£449.99,,,Good - Refurbished,hayleyfrod7 (0) 0%
"Acer CB315 15.6"" Chromebook Silver / N4500 / 8GB RAM / 128GB eMMc",£145.00,,,Pre-owned,aceruk_outlet (763) 100%
"New listingHP Elitebook 745 G4 AMD Pro A10 8730B 2.40GHz 8GB 128GB 14.1"" FHD Radeon STA",£205.00,,,Good - Refurbished,"rectech_notebooks (12,405) 99.7%"
Lenovo ThinkPad L560 i3 - 8GB RAM - 128GB SSD - Cheap Laptop(Pressure Marks),"£1,449.00",,,Pre-owned,"c1phertech-laptops (8,018) 100%"
Laptop,£489.00,,,Pre-owned,loupl_73 (39) 100%
Asus Aspire 3692WLMi,£119.99,,,Parts only,retro-pc-games (738) 98.1%
New listinglenovo thinkpad V110 Laptop,£60.00,,,Pre-owned,davidued0 (20) 100%
"New listingDell Inspiron 5584 15.6"" Laptop Core i7 8565u 16GB RAM 256GB SSD Windows 11",£150.00,,,Good - Refurbished,"revitalized_it_spares (9,274) 99.6%"
"New listingLenovo IdeaPad 3i 15.6"" Laptop - Blue (82H801GSUK)",£300.00,,,Pre-owned,danielle_bur123 (257) 100%
New listingdell Latitude 3440  laptop i5 4th gen,£8.95,,,Excellent - Refurbished,davidued0 (20) 100%
"Lenovo ThinkPad T490s Core i5 1.90GHz 8365U 8GB RAM 256GB 14.1"" Touchscreen STA",£149.99,,,Pre-owned,"rectech_notebooks (12,405) 99.7%"
New listingDell XPS 15 9560 Laptop Intel i7 16GB RAM 512GB SSD GTX 1050 Windows 11,£720.00,,,Pre-owned,techabytes_uk (464) 100%
"New listingSamsung Galaxy Chromebook 11.6"" 64GB  Intel Celeron N4500 1.10GHz 4GB RAM Silver",£749.99,,,Brand new,tem-7924 (0) 0%
"New listingDell Precision 5530-Intel Core i5 8th, 16GB RAM, 512GB NVMe, Quadro, Win 11 Pro",£234.99,,,Brand new,"cpr-refurbishers (1,862) 100%"
HP ProBook 440 G7 i5 10th gen 16GB Ram 256GB + 500GB HDD SSD Laptop not Envy,£349.99,,,Pre-owned,"d_c-computers (1,333) 99.5%"
Dell Latitude C400 Laptop - Grey **KEYBOARD FAILURE & BEEPS CONTINUOUSLY**,£299.99,,,Pre-owned,rabbitsreselling (941) 97.2%
Dell Latitude 7400 2 in 1 Laptop i7 16GB RAM 256GB TouchScreen 14 Full HD Laptop,£222.99,,,Pre-owned,"bannaltd (3,032) 100%"
"New listingLenovo IdeaPad 320 Intel i5-7200U 4GB 128GB 14"" Win 10 Laptop (Faulty Battery)",£779.99,,,Good - Refurbished,wlenlen (656) 98.9%
hp beats audio laptop 2 in 1,£180.00,,,Pre-owned,mas470012 (22) 100%
"New listingDell Latitude 5590 Core i5-8350U 1.7 GHz 4 GB RAM 128 GB SSD 15.6"" REF 109",£470.99,,,Very Good - Refurbished,"cwl-uk1 (14,649) 99.3%"
Dell Latitude 7400 Core i5-8365U up to 64GB Ram up to 2TB SSD FHD Laptop ~,£319.99,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"New listingMicrosoft Surface Pro 5 Core i5 7300U 2.70GHz 4GB RAM 128GB SSD 12"" 2in1 821",£206.38,,,Pre-owned,"rectech_notebooks (12,405) 99.7%"
"Acer Chromebook 14 - CB3-431 14"" N3060 1.6GHZ 4GB RAM 32GB eMMC ,SL3",£119.99to£169.99,,,Pre-owned,"comm-2648 (9,691) 99.8%"
Hp Stream Laptop 11-ak0502na,£249.99,,,Certified - Refurbished,donkey160 (23) 100%
New listingHP laptop 14-cf1xxx light grey. A couple scratches but still in good condition,£50.00,,,Pre-owned,armi-296 (2) 0%
Dell Latitude D420 Laptop and Dock,£124.95,,,Pre-owned,swedishgretchen (791) 100%
Lenovo Laptop,£29.99,,,Pre-owned,bedur9231 (0) 0%
"New listingDell Latitude 5510 Core i5-10310U 1.7 GHz 4 GB RAM 15.6"" REF 145",£67.99,,,Opened – never used,"cwl-uk1 (14,649) 99.3%"
"HP 15-DB0599SA 15.6"" Laptop A6-9225 2.60GHz 4GB RAM  Win 10",£279.00,,,Pre-owned,bra_37802 (1) 0%
Microsoft Surface Book Intel Core i5 6300H 256GB 8GB GeForce 940M SWISS KEYBOARD,£249.00,,,Pre-owned,"tabretail (92,425) 99.1%"
"Samsung Galaxy Book Pro 360 13.3"" (256GB SSD, Intel Core i5 11th Gen",£94.00,,,Pre-owned,hen_6120 (31) 100%
Geo GeoBook 2E 12.5 in Laptop Celeron N3450 1.10 GHz 4GB 64 GB eMMC Win 10 Pro,£39.99,,,Pre-owned,"pro-avit.london (63,128) 99.6%"
Lenovo Thinkpad T470 Core i5-6300U 2.40GHz 8GB DDR4 256GB SSD HDMI Webcam Laptop,£595.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"Microsoft Surface Book 2 i7 8650U 2.11GHz 8GB 256GB GeForce GTX 1050 13.5"" 2in1",£329.00,,,Very Good - Refurbished,"tech.pros (3,384) 97.5%"
Getac V110 G4 i5-7200U 16GB 1TB SSD Rugged TouchSCR Webcam GPS WWAN Build Yours!,£296.13,,,Brand new,"kundracomputers (16,628) 99.4%"
"HP ProBook 640 G2 14"" Laptop Core i5 6th Gen Turbo 2.80GHz 8GB 120GB SSD Hurry!",£120.00,,,Pre-owned,"snatch-ach (18,740) 98.4%"
Toshiba Portege R830-1G2 Laptop  500GB HDD 4GB RAM BIOS PASSWORD LOCKED,£185.00,,,Pre-owned,"kryonet_ltd (43,332) 99.4%"
HP EliteBook X360 1030 G8 2-in-1 i7-1165G7 16GB 256GB SSD FHD Touchscreen Laptop,£139.00to£449.00,,,Parts only,"newandusedlaptops4u (77,263) 99.6%"
Windows 7 Laptop Office Ready 250GB HDD 3GB Ram Wifi webcam ready,£264.99,,,Pre-owned,its.bargain (187) 100%
"New listingDELL LATITUDE 3189 2 IN 1 INTEL CELERON 11.6"" 128GB SSD WINDOWS 11 TOUCHSCREEN",£129.99,,,Pre-owned,moj0979 (199) 93.3%
"Surface Book 3 15""  i7-1065G7 256GB SSD 16GB RAM  TABLET ONLY",£214.90,,,Pre-owned,lieltri_59 (175) 100%
Lenovo Mix 520-121kb,£15.00,,,Parts only,delboy1971 (198) 100%
"Dell Latitude 7290 12"" i5-8350U 8GB DDR4 128GB SSD Windows 11 Laptop",£99.99,,,Excellent - Refurbished,computers-rebooted (36) 100%
Dell Latitude 5501￼,£125.50,,,Pre-owned,hollrowland-2 (8) 0%
New listingDell Latitude 3570 i3 Spares or repairs ( Free delivery ),£189.97,,,Pre-owned,tyroneboy50 (887) 100%
"Latest Dell TOUCH Latitude 9420 14"" 2-in-1 Laptop Core i7, 16GB RAM, 1TB SSD Win",£84.99,,,Pre-owned,genus_tech (763) 100%
Asus VivoBook 13 Slate OLED 13.3 inch Full HD Touchscreen Intel Pentium Silver N,£84.00,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
FAST CHEAP INTEL CORE i3/i5 WINDOWS 10 8GB RAM 240GB SSD/500GB HDD WI-FI LAPTOP,£89.99,,,Pre-owned,"green-it-disposal (9,339) 98.5%"
Dell Latitude 5420 i5-1145G7 2.60GHz 16GB Ram 256GB FHD Windows 11 Pro Laptop,£122.40,,,Parts only,"newandusedlaptops4u (77,263) 99.6%"
CHUWI MiniBook X 10.51in Intel N100 12GB RAM 512GB SSD Win11 Mini Laptop PC,£80.00,,,Parts only,"chuwi2019 (3,640) 95.5%"
AAA* Panasonic Toughbook CF-D1 MK3 core i5  2.4Ghz 16Gb 1TB SSD XENTRY TABLET,£155.00,,,Pre-owned,"kundracomputers (16,628) 99.4%"
Hp Stream Laptop 11-ak0502na,£190.00,,,Excellent - Refurbished,donkey160 (23) 100%
Pi-Top v2.0 Raspberry Pi Modular Educational Laptop (Raspberry Pi not included),£40.00,,,Pre-owned,qoqsystems (648) 99.6%
New listingASUS Zenbook 15 OLED UM3504DA Ryzen 7 7735U 2.8K 16GB 512GB,£159.99,,,Very Good - Refurbished,conno_jon (189) 100%
"NEW 14"" Toshiba Satellite Pro 256GB SSD 8GB RAM Intel Dual core CPU Win 11 Pro",£329.95,,,Brand New,dinotechltd (665) 100%
DELL 5414 RUGGED TOUGHBOOK INTEL I7 WINDOWS 11 16gbRAM 240 SSD TOUCHSCREEN LTE,£120.00,,,Brand New,"az-001 (1,866) 99.5%"
"Acer Aspire Go 15 AG15-31P 15.6"" FHD Laptop Intel i3-N305 8GB RAM 128GB Storage",£239.99,,,Very Good - Refurbished,"tekshop_uk (124,829) 100%"
"New listingLenovo Thinkpad T460s i5-6200U 2.3Ghz 8GB 128GB SSD Win-10 14"" Laptop",£250.00,,,Very Good - Refurbished,"tecuk (31,582) 99.7%"
"New listingDell 12.5"" Latitude E7270 (256GB SSD, Intel Core i5-6300U 2.40GHz, 16GB RAM)",£24.99,,,Pre-owned,"seremarketing (16,709) 99.1%"
"Lenovo Thinkpad L390 Laptop, 13.3 FHD Touchscreen, i5-8365U, 16GB RAM, 256GB SSD",£289.00,,,Good - Refurbished,"the-tech-saver (8,544) 100%"
HP Chromebook 11A G8 EE 4GB RAM 16GB eMMc Chrome OS Laptop Notebook,£54.99,,,Parts only,orioncomputersuk (689) 99.6%
"Apple MacBook Pro 13"" i5 8279U Turbo 4.1GHz 512GB 16GB SSD 4Ports TouchBar Hurry",£150.00,,,Very Good - Refurbished,"snatch-ach (18,740) 98.4%"
"LENOVO Yoga 7i 16"" 2 in 1 Laptop - Intel Core i7, 512GB SSD, Grey - REFURB-C",£249.95,,,Pre-owned,"currys_clearance (75,441) 97.8%"
"New listingDELL LATITUBE 5420, I5-11TH GEN, 16GB, 240GB NVME, 14"", WIN 11 PRO. -- REF  128",£15.00,,,Pre-owned,"cwl-uk1 (14,649) 99.3%"
laptop lenovo windows 10,£239.99to£524.99,,,Pre-owned,pretze-72 (0) 0%
CHEAP WINDOWS 10 LAPTOP i3/i5 8GB RAM SSD/HDD WI-FI / WEBCAM - BUILD YOUR OWN,£119.99,,,Pre-owned,"complete-it-solutions (1,064) 100%"
New listingDell Latitude 5320 I5/8GB/256gb/win11pro,£24.99,,,Pre-owned,m4tty7991 (3) 100%
"Dynabook Toshiba Satellite Pro Laptop C40-G Intel Celeron Upto 8GB 128GB SSD 14""",£80.00,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
"New listingHP - 17-cn0504sa 17.3"" Laptop - Intel® CoreTM i5, 512 GB SSD, Black",£35.00,,,Pre-owned,nondita.ray (14) 100%
"New listingLenovo Thinkpad L390 Laptop, 13.3"" FHD Touch, i5-8365U, 16GB RAM, 256GB SSD",£120.00,,,Excellent - Refurbished,"the-tech-saver (8,544) 100%"
HP EliteBook 820 laptop Intel Core i5-4210U Turbo Boost 2.7GHz 8GB RAM 240GB SSD,£45.00,,,Good - Refurbished,"snatch-ach (18,740) 98.4%"
Lenovo Thinkpad T450 laptop Core i5-5300U TurboBoost 2.90 GHz 8GB RAM 240 GB SSD,£70.00,,,Very Good - Refurbished,"snatch-ach (18,740) 98.4%"
"New listingTravelmate P4 TMP414-51 13.3"" WUXGA Core i5-1135G7 Laptop 16GB 256GB SSD Win 10.",£15.00,,,Very Good - Refurbished,"gamingodyssey (1,816) 98.2%"
New listingDell Latitude 5580  i5 2.7GHz CPU 16GB 256GB SSD PSU Win 11 New Battery Ref NB1,£80.00,,,Brand new,"petej04 (10,731) 99.5%"
"Mixed Brand  15.6"" Laptop Options  up to i5 7th Gen 16GB 512GB Win 10. Excellent",£179.99,,,Pre-owned,"compuclear (20,346) 99.1%"
"Lenovo ThinkPad T15g 15"" Laptop - Core i9 10th Gen 64GB RAM, 1TB SSD, Nvidia RTX",£320.00,,,Pre-owned,"combrotechnology (7,188) 100%"
ASUS C523 15.6 Chromebook Full HD Intel Celeron 64 GB eMMC Silver - Grade B,£92.99,,,Opened – never used,"angemuk (1,355) 99.2%"
New listingMsi modern 14 c12m,$20.00,,,Opened – never used,bert2271993 (153) 100%
"Lenovo ThinkPad L13 Gen 3 13.3"" Laptop Core i5-1235U 16GB RAM 256GB NVMe Win 11P",$20.00,,,Brand new,"computerhive (54,847) 99.8%"
"HP 15-DB0599SA 15.6"" Laptop A6-9225 2.60GHz 4GB RAM  Win 10",£219.99,,,Good - Refurbished,bra_37802 (1) 0%
"Emachines D620 Laptop Notebook 14.1"" 1GB 128GB SSD Windows 7 Office AMD Athlon",£299.99,,,Brand new,"superdealsontheweb (2,136) 98.6%"
Dell Latitude 7400 2 in 1 Laptop i7 16GB RAM 256GB TouchScreen 14 Full HD Laptop,£439.99to£609.99,,,Pre-owned,"bannaltd (3,032) 100%"
"Dell Precision 7550 / i9-10885H / 32GB / 1TB SSD / 15.6"" 4K (VATINC)",£199.00,,,Good - Refurbished,aigelectronics (313) 100%
HP Stream Notebook PC13,£34.99,,,Very Good - Refurbished,krisk4203 (0) 0%
"New listingHP Z Book 14"" Intel Core I7 256GB 14GB Ram Windows 11",£449.99,,,Excellent - Refurbished,"cgxbarrow (9,941) 98.2%"
"New listingREAD! HP probook 4530s 15.6"" Laptop Intel Core i5-2430M 8GB 500GB",£99.99,,,Good - Refurbished,"hainault_treasures (14,785) 99.8%"
New listingASUS  Chromebook CX1500CK   15.6''  CX1500CKA-EJ0017 Excellent Condition,£65.00,,,Good - Refurbished,gabrbil_4994 (5) 100%
"Samsung Galaxy Book4 Laptop Core i5-1335U 8GB RAM 512GB SSD 15.6"" Full HD Win 11",£279.99,,,Pre-owned,"laptopoutletdirect (114,724) 98.7%"
HP ProBook 440 G7 i5 10th gen 16GB Ram 256GB + 500GB HDD SSD Laptop not Envy,£85.00,,,Pre-owned,"d_c-computers (1,333) 99.5%"
"New listingMicrosoft Surface Laptop 15 inch Snapdragon X Elite, 16GB RAM, 256GB SSD, win11",£109.99,,,Pre-owned,ally_eli (762) 100%
"New listingLenovo Thinkpad E14 14"" Laptop Core i5-10210U 512GB SSD 8GB RAM Windows 11 20RA",£210.00,,,Pre-owned,"wjmtech (11,468) 99.4%"
"New listingLenovo ThinkPad  L13 GEN 2   13.3 "" i5-1135G7 2.4GHZ 8GB ,256GB SSD WIN 11,SL13",£30.00,,,Brand new,"comm-2648 (9,691) 99.8%"
"New listingBOXED HP Chromebook 11 G8 EE Intel Celeron N4020 4GB RAM 16GB eMMc 11.6"" wifi '",£869.00,,,Brand new,adamojclkk40clz (666) 100%
New listingLenovo ThinkPad Yoga 2in1 Touchscreen Laptop Tablet i5 4200U 8GB RAM 128GB BIOS,£599.99,,,Good - Refurbished,shropshire-it-recycling-accessories (343) 100%
DELL HP LENOVO CHEAP FAST WINDOWS 11 LAPTOP CORE I5 4GB/8GB RAM HDD SSD WEBCAM,£124.99to£159.99,,,Pre-owned,"gadgetsxpress7 (4,510) 99.5%"
15.6INCH ACER TRAVELMATE 5744 CORE I5 8GB 256GBSSD WIN 11 PRO/OFFICE 2019,£349.99,,,Pre-owned,"leonardmerchantbuyer (2,129) 98.9%"
New listingAcer V3-112P laptop with touchscreen. VGC.,£269.99,,,Pre-owned,"nwe03 (2,443) 100%"
"New listingHP Elitebook 735 G5 Ryzen 5 Pro 2500U 2GHz 8GB RAM 256GB 13.3"" FullHD Radeon 857",£429.99,,,Pre-owned,"rectech_notebooks (12,405) 99.7%"
"New listingHP EliteBook 840 G5 14"" Laptop - Intel Core i7-8550U - 4GB RAM - 512GB NVMe",£80.00,,,Very Good - Refurbished,"stonerefurb (13,426) 99.4%"
"Panasonic Toughbook CF33 Core i5 7300U 2.7GHz 8GB 256GB SSD 12.1"" Rugged 2in1",£159.00,,,Pre-owned,"rectech_notebooks (12,405) 99.7%"
HP 15-P245SA - INTEL i3-5010U@2.10GHz - 250GB SSD - 8GB RAM - WINDOWS 10,£489.00,,,Pre-owned,"patryk-1982 (9,073) 99.6%"
"New listingLenovo ThinkPad X13 13"" Laptop - Core i5 10th Gen, 8GB RAM, 256GB SSD, Windows",£258.88,,,Pre-owned,"combrotechnology (7,188) 100%"
GAMING TOSHIBA Z50-C i7-6500U 16GB RAM 960GB SSD GEFORCE 930M 15.6 FHD  95% BAT.,£320.00,,,Pre-owned,"koremking (3,536) 99.1%"
Chromebook,£349.99,,,Pre-owned,k6cg2_13 (0) 0%
"Lenovo 100E 2nd Gen Laptop, 11.6"" HD Screen, Celeron N4120, 4GB RAM, 64GB eMMC",£69.99,,,Pre-owned,bestbuys001119 (58) 85.7%
"Acer CB315 15.6"" Chromebook Silver / N4500 / 8GB RAM / 128GB eMMc",£189.95,,,Pre-owned,aceruk_outlet (763) 100%
Dell Precision 7510 Xeon E3-1535M V5 16GB 512GB NVIDIA Quadro M1000M Laptop,£214.90,,,Opened – never used,"newandusedlaptops4u (77,263) 99.6%"
HP ProBook 450 G4 Core i5-7200u 2.50GHz 8GB RAM 120GB SSD 15.6in Win10Pro - Good,£89.99,,,Pre-owned,"pre-loved-tech (6,029) 99.5%"
Dell Precision 7510 Xeon E3-1535M V5 16GB 512GB NVIDIA Quadro M1000M Laptop,£399.00,,,Pre-owned,"newandusedlaptops4u (77,263) 99.6%"
"HP Elitebook Folio 1040 G1 14"" laptop i7 4600U Turbo 3.3GHz 8GB 256GB SSD Hurry!",£503.99,,,Pre-owned,"snatch-ach (18,740) 98.4%"
HP ProBook 450 G4 Core i5-7200u 2.50GHz 8GB RAM 120GB SSD 15.6in Win10Pro - Good,£50.00,,,Parts only,"pre-loved-tech (6,029) 99.5%"
DELL Latitude 5420 Laptop Core i7-1185G7 16GB RAM 512GB SSD 14 in FHD Win 10 Pro,£120.00,,,Brand new,"laptopoutletdirect (114,724) 98.7%"
New listingSleek Cheap Gaming Laptop Ryzen 7 4750U 8 Core Up to 4.10GHz 16GB RAM 512GB SSD,£94.99to£114.99,,,Pre-owned,"noble_cruncher_shop (1,955) 99.2%"
Lenovo X250 Chromebook laptop i5 Turbo 2.90GHz 8GB 512GB SSD Very Fast Bootspeed,£150.00,,,Opened – never used,"snatch-ach (18,740) 98.4%"
"New listingDell Vostro 5581 - Intel Core i5-8265U, RAM 8GB, SSD 256GB, Windows 11 LAPTOP#W1",£179.99,,,Very Good - Refurbished,"kel-tel (29,895) 99.4%"
"New listingDell VOSTRO 5581 15.6"" i5-8265U UNTESTEDLAPTOP,SL22",£720.00,,,Pre-owned,"comm-2648 (9,691) 99.8%"
New listingLaptop/tablet,£194.90,,,Brand new,graemebulle-0 (64) 100%
New listingLenovo ThinkPad Edge 15 Pentium III Laptop,£249.00,,,Pre-owned,weblinksoft (214) 98.8%
"New listingHP EliteBook X360 1030 G4 13.3"" 2 in1 Laptop i5-8265U 8GB 256GB SSD Windows 11",£269.00,,,Good - Refurbished,"it-refurb (3,058) 100%"
"New listingHP ProBook 430 G8 13.3"" Laptop - Intel i5-1135G7 - 8GB RAM - 256GB NVMe *READ*",£574.00,,,Pre-owned,"stonerefurb (13,426) 99.4%"
laptop,£119.99,,,Pre-owned,"nimsy69 (1,218) 100%"
HP EliteBook 840R G4 laptop i5-7200U Turbo3.1GHz 16GB 256GBSSD Window11Pro Hurry,£99.99to£214.99,,,Pre-owned,"snatch-ach (18,740) 98.4%"
"HP Chromebook 14-x050na 14""  - *FOR PARTS / NOT WORKING*",£899.00,,,Pre-owned,"rebxshop (41,505) 99.2%"
"HP EliteBook 820 G3 12.5"" i5 6thGEN Turbo3GHz 12GB 500GB SSD Windows 11Pro Hurry",£99.99,,,Pre-owned,"snatch-ach (18,740) 98.4%"
DELL Laptop XPS 15 9530 i7-13700H FHD+ 16GB RAM 512GB PCIe Win11 Home,£180.00,,,Pre-owned,"astringoltd (8,635) 100%"
"Getac Rugged Toughbook  Laptop Touch Core i7, 512GB SSD, Serial, Windows 10",£349.99,,,Pre-owned,"birmingham-av (11,761) 98.8%"
Lenovo ThinkPad T470S laptop Touch i5 Turbo 3GHz 8GB 256GB SSD Windows 11 Hurry!,£80.00,,,Pre-owned,"snatch-ach (18,740) 98.4%"
"Asus Notebook X555L Laptop 8GB RAM 120GB SSD Intel Core i5 15.6"" Chrome OS",£54.00,,,Pre-owned,borrowdontbuy (143) 100%
Mini Laptop 7 Inch Touch Screen 12G+512GB RAM Dual Band WiFi Front Camera USB3.0,£289.00,,,Brand new,"health_home (10,681) 98.1%"
"PINK CUSTOM LAPTOP LENOVO i5 FULL COLOUR 16GB RAM 512GB SSD 14"" WINDOWS 10/11",£679.00,,,Certified - Refurbished,"pcrenewed (1,555) 99.8%"
Cheap Laptop Lenovo HP Dell Core i3 i5 8GB RAM 240GB SSD Windows 10 Win,£60.00,,,Very Good - Refurbished,bespokeordersdirectorate (356) 98.9%
Dell Laptop i5-10210U @ 1.60GHz Vostro P88F 256GB SSD 8GB Ram Windows 10 Pro,£199.99,,,Good - Refurbished,"shropshire-it-recycling (1,012) 98.9%"
Black Laptop,£39.99,,,Brand New,demister121 (515) 100%
Fushion5 lapbook,£0.99,,,Brand New,dsdiva45 (39) 100%
"Samsung 3530 15.6"" HD Laptop Intel Core i5 - 2.30GHz  SSD 240GB WiFi DVD",£649.99,,,Very Good - Refurbished,greencentralpark (488) 100%
Levono Ideapad Chrome Laptop,£250.00,,,Good - Refurbished,lei_is_random (446) 100%
"ASUS Vivobook 15 Intel Core i3-1215U 15.6"" Full HD Laptop 8GB RAM 512GB SSD W11H",£899.99,,,Good - Refurbished,"laptopoutletdirect (114,724) 98.7%"
Predator Helios 16 Gaming Laptop PH16-72 Black #nb,£229.95,,,Pre-owned,acer_store_uk (160) 100%
